Название,"Цена, руб.",Год выпуска,"Пробег, км.",Кузов,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Двигатель,"Налог, руб.",Коробка передач,Руль,Состояние,Число владельцев,ПТС,Таможня,URL адрес
Kia Sorento II Рестайлинг,1750000,2015,75000,внедорожник 5 дв.,чёрный,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103302879-1e22353c/

Kia Sorento II Рестайлинг,1400000,2014,182550,внедорожник 5 дв.,чёрный,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103717014-2a3aab6b/

Kia Sorento II Рестайлинг,1370000,2015,156000,внедорожник 5 дв.,серый,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103039148-3c773a38/

Kia Sorento III Prime Рестайлинг,2000000,2018,37144,внедорожник 5 дв.,серый,2.2,200,Дизель,9800,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103065106-623f02bf/

Kia Sorento II,929000,2011,110921,внедорожник 5 дв.,чёрный,2.4,175,Бензин,7875,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103081983-200562a7/

Kia Sorento II Рестайлинг,1429000,2014,95544,внедорожник 5 дв.,бежевый,2.4,175,Бензин,8750,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103323564-7b621d49/

Kia Sorento II,920000,2010,240100,внедорожник 5 дв.,чёрный,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1078431305-7a067fb0/

Kia Sorento III Prime,1800000,2016,150000,внедорожник 5 дв.,белый,2.2,200,Дизель,10000,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103084593-5e19155e/

Kia Sorento II Рестайлинг,1649000,2018,55000,внедорожник 5 дв.,коричневый,2.4,175,Бензин,8750,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103758201-56b49000/

Kia Sorento II Рестайлинг,1720000,2017,98648,внедорожник 5 дв.,чёрный,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103697754-9ada2383/

Kia Sorento II Рестайлинг,1620000,2016,31645,внедорожник 5 дв.,белый,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103506015-8f50ff2c/

Kia Sorento II,1035000,2009,197661,внедорожник 5 дв.,коричневый,2.2,197,Дизель,9653,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103570322-6a81d7dc/

Kia Sorento III Prime Рестайлинг,2659000,2019,5920,внедорожник 5 дв.,белый,2.4,188,Бензин,9400,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103481884-f6aaa987/

Kia Sorento III Prime,1850000,2016,117217,внедорожник 5 дв.,чёрный,2.2,200,Дизель,9800,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103677958-9733b8fc/

Kia Sorento II Рестайлинг,1769000,2018,48618,внедорожник 5 дв.,серый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103406501-4d7fe0b1/

Kia Sorento II Рестайлинг,1530000,2017,197990,внедорожник 5 дв.,серый,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103657497-799a806f/

Kia Sorento II Рестайлинг,1850000,2016,112500,внедорожник 5 дв.,серебристый,2.2,197,Дизель,7880,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103751469-73c5c7f1/

Kia Sorento II Рестайлинг,1779000,2017,50099,внедорожник 5 дв.,чёрный,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103748672-8cb7b874/

Kia Sorento II Рестайлинг,1399000,2014,124000,внедорожник 5 дв.,белый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103738590-2a205041/

Kia Sorento II,1059000,2012,189924,внедорожник 5 дв.,чёрный,2.2,197,Дизель,9653,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103237206-efcf701a/

Kia Sorento III Prime Рестайлинг,2639000,2019,32538,внедорожник 5 дв.,серый,2.2,200,Дизель,10000,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102982353-aca7e3a5/

Kia Sorento III Prime,1699000,2015,141000,внедорожник 5 дв.,серебристый,2.2,200,Дизель,10000,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103680599-47e2959e/

Kia Sorento II Рестайлинг,1849990,2017,43000,внедорожник 5 дв.,серебристый,2.2,197,Дизель,9653,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103312335-de212382/

Kia Sorento II Рестайлинг,1670000,2017,70000,внедорожник 5 дв.,серебристый,2.4,175,Бензин,8750,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103595602-8ccc5ab4/

Kia Sorento II Рестайлинг,1229900,2013,141000,внедорожник 5 дв.,чёрный,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103714622-40376b79/

Kia Sorento I Рестайлинг,479000,2007,227325,внедорожник 5 дв.,серебристый,2.5,170,Дизель,8500,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103169530-a5961d5c/

Kia Sorento II Рестайлинг,1879000,2019,10700,внедорожник 5 дв.,синий,2.4,175,Бензин,8750,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103422197-b9e898bb/

Kia Sorento II Рестайлинг,1599000,2015,99203,внедорожник 5 дв.,коричневый,2.2,197,Дизель,9850,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103483834-5f59703b/

Kia Sorento II Рестайлинг,2139000,2020,21291,внедорожник 5 дв.,белый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103513648-b54d3aa1/

Kia Sorento II Рестайлинг,1555000,2017,197230,внедорожник 5 дв.,серый,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103167394-5a28354b/

Kia Sorento II Рестайлинг,1669000,2017,81396,внедорожник 5 дв.,зелёный,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103697204-c86760d4/

Kia Sorento II Рестайлинг,1355000,2013,165000,внедорожник 5 дв.,серебристый,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103694238-06782755/

Kia Sorento III Prime,2385000,2017,54874,внедорожник 5 дв.,белый,2.2,200,Дизель,9000,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103690827-1ee0c2d1/

Kia Sorento II,839000,2012,162800,внедорожник 5 дв.,серый,2.4,175,Бензин,8575,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103499994-7b2b3279/

Kia Sorento II Рестайлинг,1350000,2014,173000,внедорожник 5 дв.,белый,2.2,197,Дизель,9653,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103722753-b5d6934d/

Kia Sorento I,359000,2005,157386,внедорожник 5 дв.,синий,2.4,139,Бензин,4059,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103672162-83fa3004/

Kia Sorento II,999900,2012,119500,внедорожник 5 дв.,белый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,2 владельца,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103680694-8ffca7b1/

Kia Sorento III Prime,2180000,2016,86200,внедорожник 5 дв.,серый,3.3,250,Бензин,18750,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103680609-70a56b01/

Kia Sorento I Рестайлинг,570000,2007,169000,внедорожник 5 дв.,серебристый,2.5,170,Дизель,7650,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103760255-ef2cfa56/

Kia Sorento II Рестайлинг,1479000,2014,62343,внедорожник 5 дв.,коричневый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103672988-4f551c1d/

Kia Sorento III Prime Рестайлинг,2785000,2019,41408,внедорожник 5 дв.,синий,2.2,200,Дизель,9800,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103759622-05efd3bb/

Kia Sorento II Рестайлинг,1560000,2017,45000,внедорожник 5 дв.,чёрный,2.4,175,Бензин,8750,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102967541-0a81f9cd/

Kia Sorento II Рестайлинг,1640000,2018,113052,внедорожник 5 дв.,белый,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102930484-d5582473/

Kia Sorento III Prime Рестайлинг,2100000,2017,62689,внедорожник 5 дв.,серый,2.4,188,Бензин,8460,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103651269-8140476b/

Kia Sorento IV,2975000,2020,15035,внедорожник 5 дв.,чёрный,2.2,199,Дизель,9751,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103602428-fac96c6a/

Kia Sorento III Prime,2500000,2017,78000,внедорожник 5 дв.,серый,2.2,200,Дизель,9800,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103754045-2af121cd/

Kia Sorento II Рестайлинг,1420000,2014,141859,внедорожник 5 дв.,белый,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103632893-05e94fca/

Kia Sorento II Рестайлинг,1554000,2015,69331,внедорожник 5 дв.,белый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103453244-33a89e30/

Kia Sorento II Рестайлинг,1379000,2014,87878,внедорожник 5 дв.,белый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103324794-57c8b430/

Kia Sorento I Рестайлинг,640000,2008,212040,внедорожник 5 дв.,серебристый,2.5,170,Дизель,7650,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103602819-f241338c/

Kia Sorento III Prime Рестайлинг,2750000,2018,60000,внедорожник 5 дв.,серый,2.2,200,Дизель,6000,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103603508-962e26ed/

Kia Sorento II Рестайлинг,1449000,2015,71000,внедорожник 5 дв.,коричневый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103278547-50fe8a3f/

Kia Sorento II Рестайлинг,1469000,2014,50000,внедорожник 5 дв.,серый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103176443-3afbb16b/

Kia Sorento III Prime Рестайлинг,2395000,2018,96589,внедорожник 5 дв.,чёрный,2.2,200,Дизель,9800,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103456403-013e9d97/

Kia Sorento III Prime Рестайлинг,1890000,2017,128085,внедорожник 5 дв.,серый,2.4,188,Бензин,8460,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103209492-5bd0f89e/

Kia Sorento II Рестайлинг,1535000,2017,90638,внедорожник 5 дв.,серый,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103050172-87cffe5b/

Kia Sorento II Рестайлинг,2190000,2019,58936,внедорожник 5 дв.,серый,2.2,197,Дизель,8865,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102465094-22d7f2ea/

Kia Sorento II Рестайлинг,1450000,2014,141000,внедорожник 5 дв.,коричневый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103683307-ae5df439/

Kia Sorento II,940000,2009,111236,внедорожник 5 дв.,зелёный,2.4,175,Бензин,8575,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103619490-ff989b44/

Kia Sorento II Рестайлинг,1340000,2014,203000,внедорожник 5 дв.,синий,2.2,197,Дизель,9653,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103749341-bbe05be6/

Kia Sorento I,345000,2004,300000,внедорожник 5 дв.,чёрный,2.5,140,Дизель,4200,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103147976-34c4115b/

Kia Sorento II Рестайлинг,1399000,2015,152000,внедорожник 5 дв.,коричневый,2.4,175,Бензин,7000,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103496987-46bb730e/

Kia Sorento I,200000,2002,220528,внедорожник 5 дв.,чёрный,2.5,140,Дизель,4760,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103283702-091674ca/

Kia Sorento II Рестайлинг,1200000,2013,90500,внедорожник 5 дв.,чёрный,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103358738-37f1c6e7/

Kia Sorento III Prime Рестайлинг,2200000,2018,108000,внедорожник 5 дв.,чёрный,2.2,200,Дизель,9800,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1101444709-5d20bc7a/

Kia Sorento I,360000,2005,244026,внедорожник 5 дв.,серебристый,2.4,139,Бензин,2919,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1101696685-e6bc654b/

Kia Sorento II Рестайлинг,1269000,2013,118650,внедорожник 5 дв.,серебристый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103418254-805d9650/

Kia Sorento III Prime Рестайлинг,1749000,2018,101550,внедорожник 5 дв.,чёрный,2.4,188,Бензин,9212,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103216324-d73cb747/

Kia Sorento II Рестайлинг,1350000,2014,88000,внедорожник 5 дв.,серый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103055607-6a43abe3/

Kia Sorento II,1000000,2012,113000,внедорожник 5 дв.,чёрный,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103312740-1c7d3004/

Kia Sorento II Рестайлинг,1480000,2017,166892,внедорожник 5 дв.,коричневый,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103500826-48a9171b/

Kia Sorento II,1095000,2012,138233,внедорожник 5 дв.,серый,2.2,197,Дизель,8865,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103391184-e13b0b80/

Kia Sorento II Рестайлинг,1470000,2014,31000,внедорожник 5 дв.,бежевый,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103002286-0d83818b/

Kia Sorento II Рестайлинг,1900000,2018,23134,внедорожник 5 дв.,чёрный,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102942965-2dccaccb/

Kia Sorento II Рестайлинг,1379000,2014,96500,внедорожник 5 дв.,серебристый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103476659-64e7a038/

Kia Sorento III Prime Рестайлинг,3200000,2020,20000,внедорожник 5 дв.,белый,3.5,249,Бензин,18675,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103249929-f275cf03/

Kia Sorento II Рестайлинг,1299000,2013,169000,внедорожник 5 дв.,коричневый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102932533-2cf65b13/

Kia Sorento II Рестайлинг,1950000,2018,33000,внедорожник 5 дв.,белый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103638569-0b6fd4d2/

Kia Sorento I Рестайлинг,610000,2007,156000,внедорожник 5 дв.,чёрный,2.5,170,Дизель,6800,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103539515-757f88a8/

Kia Sorento III Prime Рестайлинг,2500000,2018,69000,внедорожник 5 дв.,чёрный,2.2,200,Дизель,8000,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103609780-f87d8c06/

Kia Sorento II,840000,2009,143000,внедорожник 5 дв.,серый,2.4,175,Бензин,8575,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103279380-243844f6/

Kia Sorento I Рестайлинг,500000,2007,159000,внедорожник 5 дв.,серебристый,3.3,248,Бензин,18600,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102889653-be5eabaa/

Kia Sorento III Prime,2099000,2017,60000,внедорожник 5 дв.,чёрный,2.2,200,Дизель,6000,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1100030266-468c7605/

Kia Sorento II Рестайлинг,1250000,2013,110000,внедорожник 5 дв.,чёрный,2.4,175,Бензин,8575,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103158673-a699256f/

Kia Sorento I Рестайлинг,550000,2008,176200,внедорожник 5 дв.,чёрный,2.5,170,Дизель,8330,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102941267-40f9a983/

Kia Sorento I,320000,2004,320000,внедорожник 5 дв.,серебристый,2.5,140,Дизель,4088,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103516332-380bc750/

Kia Sorento III Prime,2080000,2016,76000,внедорожник 5 дв.,белый,2.2,200,Дизель,9800,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103678698-c7fec77b/

Kia Sorento II Рестайлинг,1300000,2012,157200,внедорожник 5 дв.,чёрный,2.2,197,Дизель,9653,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103675099-f916a578/

Kia Sorento II Рестайлинг,2270000,2020,21071,внедорожник 5 дв.,белый,2.2,197,Дизель,9653,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102883655-e6719651/

Kia Sorento II,850000,2011,135000,внедорожник 5 дв.,синий,2.4,175,Бензин,8575,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102013024-dd6ae29c/

Kia Sorento I,225000,2003,332517,внедорожник 5 дв.,серый,2.5,140,Дизель,4760,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102965038-d03dfe82/

Kia Sorento I,550000,2006,247000,внедорожник 5 дв.,золотистый,2.4,139,Бензин,4059,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103725561-c4e73ccb/

Kia Sorento II,1050000,2011,100008,внедорожник 5 дв.,чёрный,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1101034584-1eb3c034/

Kia Sorento III Prime Рестайлинг,2350000,2018,72000,внедорожник 5 дв.,чёрный,3.5,249,"Бензин, газобаллонное оборудование",18675,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102167184-eedccc9a/

Kia Sorento I,280000,2002,365487,внедорожник 5 дв.,серый,2.5,140,Дизель,2940,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103000125-e3787893/

Kia Sorento I,375000,2002,196000,внедорожник 5 дв.,чёрный,2.5,140,Дизель,4760,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102662479-be397f30/

Kia Sorento II,965000,2010,144000,внедорожник 5 дв.,серебристый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103647649-30b607f6/

Kia Sorento II Рестайлинг,1190000,2013,99000,внедорожник 5 дв.,серебристый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103506841-084939f5/

Kia Sorento II Рестайлинг,1550000,2017,58000,внедорожник 5 дв.,серый,2.4,175,Бензин,5250,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102564136-4481797f/

Kia Sorento I,320000,2005,190000,внедорожник 5 дв.,зелёный,2.5,140,Дизель,4200,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103724688-a997762c/

Kia Sorento III Prime Рестайлинг,2300000,2018,55900,внедорожник 5 дв.,белый,2.2,200,Дизель,9800,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1093348346-94cd69c3/

Kia Sorento II Рестайлинг,1845000,2019,46191,внедорожник 5 дв.,белый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103321995-29b0b915/

Kia Sorento III Prime,1770000,2015,155000,внедорожник 5 дв.,чёрный,2.2,200,Дизель,9800,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102262664-396b1a71/

Kia Sorento II Рестайлинг,1698000,2017,68400,внедорожник 5 дв.,зелёный,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103419380-fd4c7183/

Kia Sorento II,950000,2012,158000,внедорожник 5 дв.,чёрный,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1092848860-2806ba8c/

Kia Sorento I,450000,2005,145000,внедорожник 5 дв.,чёрный,3.5,195,Бензин,5850,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103732098-8af1734c/

Kia Sorento II Рестайлинг,1300000,2013,85000,внедорожник 5 дв.,серебристый,2.4,175,Бензин,8575,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1103640335-cdee7c3b/

Kia Sorento II,1045500,2012,104703,внедорожник 5 дв.,серебристый,2.4,175,Бензин,7875,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1095080982-527f8289/

Kia Sorento III Prime,1730000,2015,138000,внедорожник 5 дв.,серебристый,2.0,186,Дизель,5580,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/kia/sorento/1102994789-0214a932/

