Название,"Цена, руб.",Год выпуска,"Пробег, км.",Тип кузова,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Тип двигателя,"Налог, руб.",Тип коробки передач,Привод,Положение руля,Состояние,Число владельцев,ПТС,"Время владения, г.",Таможня,URL адрес 
Kia Rio 6-speed III,600000,2014,130100,хэтчбек 5 дв.,белый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104660533-3b946058/
Kia Rio III Рестайлинг,470000,2016,217000,седан,белый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104225444-65f5f960/
Kia Rio II Рестайлинг,420000,2010,158000,седан,серый,1.4,97,Бензин,1164,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104797890-4cc3a98f/
Kia Rio 5-speed III,600000,2012,160000,хэтчбек 5 дв.,синий,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,2,Оригинал,1.1,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104691223-220d2ed4/
Kia Rio III,405000,2012,213000,седан,серый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,2,Оригинал,7.6,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104618538-7bb38fe8/
Kia Rio I,120000,2002,289000,универсал 5 дв.,серый,1.5,98,Бензин,1176,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103048857-75ba1fa0/
Kia Rio 5-speed III,590000,2013,146000,седан,серебристый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104247246-cba172c9/
Kia Rio III Рестайлинг,499999,2016,303000,седан,серый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104691906-44881d35/
Kia Rio III,498000,2013,91700,хэтчбек 5 дв.,красный,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,2,Оригинал,1.1,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104616995-699550d8/
Kia Rio III Рестайлинг,480000,2015,350000,седан,жёлтый,1.6,123,"Бензин, газобаллонное оборудование",3075,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104619269-3a753f45/
Kia Rio II Рестайлинг,420000,2011,120000,хэтчбек 5 дв.,бежевый,1.4,95,Бензин,1140,механическая,передний,Левый,Не требует ремонта,2,Оригинал,10.8,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103821667-751269aa/
Kia Rio II Рестайлинг,450000,2010,356838,хэтчбек 5 дв.,серебристый,1.4,97,Бензин,1164,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,10.9,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104224375-70cd8369/
Kia Rio II Рестайлинг,325000,2010,125400,седан,серебристый,1.4,95,Бензин,1140,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104005651-44b8a0e0/
Kia Rio II,410000,2009,105000,седан,серебристый,1.4,97,Бензин,1164,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,5.4,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104683636-3e8755aa/
Kia Rio II Рестайлинг,290000,2010,190000,седан,чёрный,1.4,95,Бензин,1140,механическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104848323-e9e2c196/
Kia Rio II Рестайлинг,450000,2011,145000,хэтчбек 5 дв.,серебристый,1.4,95,Бензин,1140,механическая,передний,Левый,Не требует ремонта,1,Оригинал,10.3,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1082859818-4e0602/
Kia Rio III Рестайлинг,399000,2016,300000,седан,белый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104630317-0b2b3a70/
Kia Rio 5-speed III,604000,2012,100273,хэтчбек 5 дв.,белый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,8.3,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104056532-620a810b/
Kia Rio I Рестайлинг,200000,2005,213000,универсал 5 дв.,бежевый,1.5,97,Бензин,1164,механическая,передний,Левый,Не требует ремонта,2,Оригинал,4.9,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103571563-3511a70d/
Kia Rio II Рестайлинг,470000,2010,170000,хэтчбек 5 дв.,чёрный,1.4,95,Бензин,1140,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104159225-e5779ca8/
Kia Rio 4-speed III,450000,2014,250000,седан,чёрный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104573115-789fcd3a/
Kia Rio III,420000,2015,226800,седан,белый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,7.6,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103054962-f150ded1/
Kia Rio II Рестайлинг,480000,2011,97000,седан,золотистый,1.4,95,Бензин,1140,механическая,передний,Левый,Не требует ремонта,1,Дубликат,10.4,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103830009-fd34b666/
Kia Rio I,149000,2001,120000,седан,зелёный,1.5,97,Бензин,1164,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104858669-2c01754a/
Kia Rio III,435000,2014,248000,седан,серый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,5.4,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104704261-85a3871f/
Kia Rio III,380000,2013,270300,седан,жёлтый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104618418-f645e3e1/
Kia Rio III,380000,2013,270300,седан,жёлтый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104618418-f645e3e1/
Kia Rio II Рестайлинг,320000,2010,343000,седан,чёрный,1.4,97,Бензин,1164,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1101512692-420599c6/
Kia Rio III,459000,2012,140000,седан,красный,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104104350-c8b5b584/
Kia Rio III Рестайлинг,380000,2015,320000,седан,белый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104152575-20975c27/
Kia Rio II,310000,2007,157500,хэтчбек 5 дв.,серебристый,1.4,97,Бензин,1164,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104792754-bde217fe/
Kia Rio IV,695000,2017,150000,седан,белый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103592049-e82c421e/
Kia Rio II Рестайлинг,420000,2011,157000,седан,серебристый,1.4,95,Бензин,1140,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,10.8,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104805563-a7e273d2/
Kia Rio II Рестайлинг,410000,2010,180000,хэтчбек 5 дв.,белый,1.4,95,Бензин,1140,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104785611-241c02f0/
