Название,"Цена, руб.",Год выпуска,"Пробег, км.",Кузов,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Двигатель,"Налог, руб.",Коробка передач,Руль,Состояние,Число владельцев,ПТС,Таможня,URL адрес
Mazda 6 III (GJ) Рестайлинг,1550000,2015,60000,седан,белый,2.5,192,Бензин,9600,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103475394-5201d6f8/

Mazda 6 II (GH),605000,2008,163000,лифтбек,серый,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103067353-f212e1a6/

Mazda 6 II (GH) Рестайлинг,620000,2011,155000,седан,белый,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1099639496-00c0bdd6/

Mazda 6 III (GJ) Рестайлинг,1400000,2016,113000,седан,белый,2.5,192,Бензин,5760,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103563760-a25074b6/

Mazda 6 I (GG) Рестайлинг,250000,2005,294259,седан,синий,2.0,147,Бензин,4410,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103513818-05dc39ce/

Mazda 6 II (GH),540000,2008,140000,седан,чёрный,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102496003-d776011c/

Mazda 6 III (GJ),1000000,2013,122000,седан,белый,2.0,150,Бензин,3000,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102341578-c11315b1/

Mazda 6 II (GH),540000,2008,225000,седан,чёрный,2.0,147,Бензин,3675,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103696126-e1b1a1b0/

Mazda 6 I (GG) Рестайлинг,295000,2006,250000,седан,серебристый,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103611440-8a1a78b7/

Mazda 6 II (GH),610000,2008,133000,седан,белый,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103672533-d81f49cb/

Mazda 6 II (GH) Рестайлинг,770000,2012,178000,седан,коричневый,2.0,147,Бензин,2940,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102673075-5c10e47d/

Mazda 6 III (GJ) Рестайлинг 2,2450000,2020,15000,седан,серый,2.5,194,Бензин,9700,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102713471-fa615756/

Mazda 6 I (GG),270000,2004,230000,седан,золотистый,2.0,141,Бензин,4794,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103739096-f2fff61d/

Mazda 6 III (GJ) Рестайлинг,1410000,2016,102000,седан,коричневый,2.5,192,Бензин,9408,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102491245-3bd9b8f3/

Mazda 6 II (GH) Рестайлинг,740000,2010,140000,седан,красный,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103394441-74d3ce15/

Mazda 6 III (GJ),1140000,2014,99000,седан,белый,2.0,150,Бензин,3750,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103504721-132ea4db/

Mazda 6 II (GH),570000,2008,142000,седан,серебристый,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1101795238-582c044d/

Mazda 6 II (GH),500000,2008,240000,седан,чёрный,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103232220-044996fd/

Mazda 6 I (GG),220000,2004,180000,лифтбек,серебристый,2.0,141,Бензин,4794,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103739389-3caff689/

Mazda 6 II (GH),520000,2008,320000,лифтбек,чёрный,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102564336-4bf197dd/

Mazda 6 I (GG),230000,2005,350000,седан,синий,2.0,141,Бензин,4117,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103730948-ff163006/

Mazda 6 I (GG),225000,2005,220000,лифтбек,серебристый,1.8,120,Бензин,3000,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102397640-4a2c6ac6/

Mazda 6 III (GJ) Рестайлинг 2,1950000,2019,36000,седан,красный,2.0,150,Бензин,5100,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103707059-67e06450/

Mazda 6 II (GH),610000,2008,137000,седан,белый,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103087677-4f6a7b1d/

Mazda 6 III (GJ) Рестайлинг 2,1666699,2019,19800,седан,серый,2.0,150,Бензин,4500,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103595270-3c54b5ad/

Mazda 6 III (GJ) Рестайлинг,1550000,2015,163000,седан,белый,2.5,192,Бензин,9408,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103734253-97b098d2/

Mazda 6 III (GJ) Рестайлинг,1330000,2016,64800,седан,чёрный,2.0,150,Бензин,5100,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1101103922-8bfd589d/

Mazda 6 III (GJ),960000,2013,147000,седан,синий,2.0,150,Бензин,5100,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1101870835-810b3b8e/

Mazda 6 II (GH) Рестайлинг,665000,2011,117500,седан,белый,2.0,147,Бензин,4998,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103023550-d9ce53ba/

Mazda 6 II (GH),599999,2008,195000,лифтбек,чёрный,2.0,147,Бензин,5145,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103437654-fd15734c/

Mazda 6 III (GJ) Рестайлинг,1350000,2015,80000,седан,чёрный,2.0,150,Бензин,4380,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102975047-aa62fa75/

Mazda 6 I (GG) Рестайлинг,370000,2007,260000,седан,пурпурный,2.0,147,Бензин,3675,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103143910-a4f7fa18/

Mazda 6 II (GH) Рестайлинг,570000,2010,150000,седан,белый,1.8,120,Бензин,2520,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102036994-777de2f5/

Mazda 6 II (GH) Рестайлинг,590000,2011,163500,седан,чёрный,1.8,120,Бензин,4080,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103594254-f394b83d/

Mazda 6 III (GJ) Рестайлинг 2,1650000,2018,75000,седан,красный,2.0,150,Бензин,4380,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103049927-0f46c262/

Mazda 6 II (GH) Рестайлинг,888000,2010,183000,седан,чёрный,2.5,170,Бензин,8330,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103601964-f565eb06/

Mazda 6 I (GG) Рестайлинг,333000,2006,110000,седан,чёрный,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103093269-861d64b6/

Mazda 6 III (GJ) Рестайлинг,2045000,2018,42882,седан,серый,2.5,192,Бензин,9600,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103507107-dd206072/

Mazda 6 I (GG) Рестайлинг,290000,2005,187000,седан,серебристый,1.8,120,Бензин,3000,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103698742-d5f9b2a3/

Mazda 6 II (GH) Рестайлинг,740000,2011,200000,седан,серый,2.0,147,Бензин,3087,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103471135-97df92f2/

Mazda 6 I (GG),220000,2004,238000,седан,зелёный,2.0,141,Бензин,4794,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103613415-330c7f94/

Mazda 6 I (GG) Рестайлинг,300000,2005,147000,седан,чёрный,2.0,147,Бензин,4410,автоматическая,Левый,Не требует ремонта,1 владелец,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103702288-c5d8e440/

Mazda 6 I (GG) Рестайлинг,430000,2007,164000,седан,чёрный,2.0,147,Бензин,5145,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103545075-7fe1131e/

Mazda 6 I (GG),170000,2003,220809,седан,чёрный,2.0,141,Бензин,4794,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103627291-16f8e4ac/

Mazda 6 II (GH) Рестайлинг,720000,2010,163000,лифтбек,чёрный,2.2,163,Дизель,7987,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102881011-48f140c5/

Mazda 6 II (GH),500000,2008,173000,лифтбек,белый,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103502719-5a888708/

Mazda 6 II (GH) Рестайлинг,850000,2011,125000,седан,красный,2.0,147,Бензин,4410,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103724810-a16bbd55/

Mazda 6 II (GH) Рестайлинг,750000,2011,145000,седан,белый,1.8,120,Бензин,4080,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103653864-034642e2/

Mazda 6 III (GJ),1250000,2015,175000,седан,красный,2.0,150,Бензин,3150,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103677780-fc212b37/

Mazda 6 I (GG) Рестайлинг,320000,2007,320000,седан,пурпурный,2.0,147,Бензин,4410,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103554166-0cd8814c/

Mazda 6 II (GH) Рестайлинг,650000,2011,195000,седан,серебристый,1.8,120,Бензин,3600,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103615334-91a4ebf6/

Mazda 6 II (GH),690000,2008,122000,седан,фиолетовый,2.0,147,Бензин,5145,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102677128-3737c5b5/

Mazda 6 II (GH),650000,2008,200000,седан,чёрный,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103545139-2eadd1fc/

Mazda 6 II (GH),610000,2008,235000,седан,бежевый,2.5,170,Бензин,8330,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103417053-03ad3632/

Mazda 6 III (GJ) Рестайлинг,1350000,2016,110000,седан,серебристый,2.0,150,Бензин,4500,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1089339116-45306b3a/

Mazda 6 II (GH) Рестайлинг,700000,2010,245000,седан,чёрный,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102956595-db3d09d9/

Mazda 6 III (GJ) Рестайлинг,1600000,2017,98000,седан,красный,2.5,192,Бензин,7680,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1101541698-a509753b/

Mazda 6 II (GH),640000,2008,280000,седан,белый,2.5,170,Бензин,8500,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103621879-6c0f8c80/

Mazda 6 I (GG) Рестайлинг,350000,2006,178000,седан,серый,1.8,120,Бензин,4080,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103035489-976a664f/

Mazda 6 III (GJ),1090000,2013,181000,седан,белый,2.0,150,Бензин,5100,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102355195-1931a6f7/

Mazda 6 I (GG) Рестайлинг,245000,2006,165000,седан,серебристый,2.0,147,Бензин,4998,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103551133-be8c0206/

Mazda 6 II (GH),560000,2008,170000,седан,пурпурный,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103640277-df99c07a/

Mazda 6 III (GJ),1350000,2015,70000,седан,серый,2.0,150,Бензин,3000,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103671315-c4907c28/

Mazda 6 II (GH) Рестайлинг,760000,2012,220000,седан,белый,2.0,147,Бензин,5145,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102104839-737eda4f/

Mazda 6 III (GJ) Рестайлинг,2000000,2016,68000,седан,коричневый,2.5,192,Бензин,7680,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102985151-d4928128/

Mazda 6 III (GJ) Рестайлинг 2,1862000,2019,32000,седан,белый,2.0,150,Бензин,5100,автоматическая,Левый,Не требует ремонта,1 владелец,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1101853335-264e0c0e/

Mazda 6 I (GG) Рестайлинг,415000,2006,220000,седан,чёрный,2.0,147,Бензин,3675,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103737383-e5ebf868/

Mazda 6 II (GH),520000,2008,335000,седан,чёрный,1.8,120,Бензин,4080,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103736473-12141fce/

Mazda 6 II (GH),520000,2008,335000,седан,чёрный,1.8,120,Бензин,4080,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103736473-12141fce/

Mazda 6 III (GJ) Рестайлинг,1970000,2018,34658,седан,чёрный,2.5,192,Бензин,9600,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103337171-8c236d16/

Mazda 6 I (GG) Рестайлинг,288000,2005,100000,седан,красный,2.3,166,Бензин,8134,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103643194-fd209b37/

Mazda 6 I (GG) Рестайлинг,340000,2007,212000,седан,серый,1.8,120,Бензин,2400,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1099716878-07bfc786/

Mazda 6 II (GH),520000,2008,130000,седан,серебристый,1.8,120,Бензин,3504,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103237255-713176ac/

Mazda 6 III (GJ),1300000,2014,189000,седан,синий,2.5,192,Бензин,9600,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1101856206-c2712235/

Mazda 6 III (GJ) Рестайлинг,1650000,2017,46559,седан,серый,2.0,150,Бензин,5100,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103716614-c4a90cef/

Mazda 6 I (GG),320000,2004,485000,универсал 5 дв.,серый,2.0,141,Бензин,4794,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1100684646-090b9c60/

Mazda 6 II (GH),460000,2008,193000,универсал 5 дв.,красный,1.8,120,Бензин,4080,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103551043-6ba20ea4/

Mazda 6 I (GG) Рестайлинг,380000,2007,180709,седан,серый,1.8,120,Бензин,4080,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103657590-d307f90f/

Mazda 6 I (GG),263000,2004,286000,седан,серый,1.8,120,Бензин,4080,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103588491-ea64812b/

Mazda 6 II (GH),490000,2008,234000,седан,серебристый,1.8,120,Бензин,2400,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103652888-e45c4ece/

Mazda 6 I (GG),285000,2005,267000,лифтбек,серебристый,1.8,120,Бензин,4080,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103685586-9d832f13/

Mazda 6 I (GG) Рестайлинг,330000,2007,200000,седан,красный,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103667124-cd78e5e7/

Mazda 6 I (GG) Рестайлинг,340000,2006,270000,седан,синий,2.0,147,Бензин,3087,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103102021-f665915c/

Mazda 6 I (GG) Рестайлинг,530000,2007,181600,седан,серый,2.3,166,Бензин,8134,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1092654812-b3febbf8/

Mazda 6 II (GH),650000,2008,232000,лифтбек,синий,2.0,147,Бензин,4998,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103574435-dc4bdfd9/

Mazda 6 I (GG) Рестайлинг,260000,2006,255000,универсал 5 дв.,серебристый,2.0,147,Бензин,3087,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1100801862-d4fb47d9/

Mazda 6 III (GJ),1040000,2013,164150,седан,белый,2.0,150,Бензин,4500,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103667980-f4cb6eb8/

Mazda 6 I (GG) Рестайлинг,359000,2006,249500,седан,синий,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103623062-50d7c7f7/

Mazda 6 I (GG) Рестайлинг,303000,2006,297000,седан,серебристый,1.8,120,Бензин,4080,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1092299840-afd656bf/

Mazda 6 I (GG),150000,2004,165000,седан,серый,2.0,141,Бензин,4794,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103561038-f5aa7954/

Mazda 6 I (GG),240000,2004,216000,седан,чёрный,2.0,141,Бензин,4794,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103731073-3b7664f9/

Mazda 6 I (GG) Рестайлинг,320000,2005,290000,седан,синий,2.0,147,Бензин,3087,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103221422-074c4a3d/

Mazda 6 I (GG) Рестайлинг,395000,2007,263297,седан,чёрный,2.0,147,Бензин,4292,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1100373324-49f377c1/

Mazda 6 II (GH),500000,2007,130000,седан,чёрный,1.8,120,Бензин,2400,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102801167-2a381332/

Mazda 6 II (GH),680000,2008,178000,седан,серебристый,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1100148458-6d945fae/

Mazda 6 I (GG),210000,2003,325000,седан,чёрный,1.8,120,Бензин,4080,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1094334262-7669a3b7/

Mazda 6 III (GJ) Рестайлинг,1383000,2015,97000,седан,белый,2.0,150,Бензин,4380,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102339329-37380269/

Mazda 6 I (GG),220000,2004,350000,седан,серый,1.8,120,Бензин,2520,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103591737-94c5108e/

Mazda 6 I (GG) Рестайлинг,325000,2006,202000,седан,красный,2.0,147,Бензин,4998,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103056990-b659269c/

Mazda 6 I (GG) Рестайлинг,335500,2006,194300,седан,синий,1.8,120,Бензин,3372,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1074504249-d03b7/

Mazda 6 II (GH),500000,2008,227000,седан,синий,1.8,120,Бензин,4080,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103112856-6693f565/

Mazda 6 III (GJ) Рестайлинг,1880000,2018,60000,седан,красный,2.5,192,Бензин,7680,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103714740-04076973/

Mazda 6 I (GG) Рестайлинг,399999,2006,267000,универсал 5 дв.,зелёный,2.0,147,Бензин,4998,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103537629-748af706/

Mazda 6 I (GG),215000,2005,298000,седан,чёрный,1.8,120,Бензин,4080,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103264191-d70a894b/

Mazda 6 I (GG),250000,2004,230000,седан,серебристый,2.0,141,Бензин,4230,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103553244-fb902563/

Mazda 6 II (GH),620000,2008,220000,седан,красный,2.5,170,Бензин,8500,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103174295-89470566/

Mazda 6 III (GJ),1500000,2015,120000,седан,чёрный,2.0,150,Бензин,5100,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1101752130-214bddba/

Mazda 6 III (GJ) Рестайлинг,1450000,2017,114000,седан,чёрный,2.0,150,Бензин,5100,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102934302-3c684687/

Mazda 6 I (GG) Рестайлинг,330000,2007,245000,седан,чёрный,1.8,120,Бензин,4080,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103319019-ace636f0/

Mazda 6 I (GG),320000,2005,200000,универсал 5 дв.,синий,2.3,166,Бензин,8134,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103293312-d844d3d6/

Mazda 6 I (GG),290000,2004,193000,седан,серый,2.0,141,Бензин,4230,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103372032-4c3f83ae/

Mazda 6 III (GJ) Рестайлинг,1700000,2017,61000,седан,серый,2.0,150,Бензин,5100,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103554812-f462fc19/

Mazda 6 II (GH),640000,2008,225000,седан,синий,2.0,147,Бензин,3087,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102868584-39f001fc/

Mazda 6 I (GG),320000,2005,251000,седан,чёрный,1.8,120,Бензин,4080,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103177931-09bc607a/

Mazda 6 I (GG),270000,2004,275000,лифтбек,чёрный,1.8,120,Бензин,4080,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1103698105-27243d8f/

Mazda 6 I (GG) Рестайлинг,230000,2005,197000,седан,зелёный,1.8,120,Бензин,4080,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102663492-913073e6/

Mazda 6 II (GH) Рестайлинг,700000,2011,159000,седан,чёрный,1.8,120,Бензин,4080,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/mazda/6/1102538458-f3def531/

