Название,"Цена, руб.",Год выпуска,"Пробег, км.",Тип кузова,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Тип двигателя,"Налог, руб.",Тип коробки передач,Привод,Положение руля,Состояние,Число владельцев,ПТС,"Время владения, г.",Таможня,URL адрес 
Hyundai Solaris I,530000,2011,124500,седан,чёрный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104788189-11536dde/
Hyundai Solaris II,720000,2018,129500,седан,белый,1.4,100,Бензин,1200,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104868601-a2b64bdb/
Hyundai Solaris II Рестайлинг,1250000,2020,20000,седан,чёрный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104851056-c29f32c5/
Hyundai Solaris I Рестайлинг,649000,2014,139000,седан,оранжевый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104711196-78d8aaa1/
Hyundai Solaris II Рестайлинг,1189999,2020,26544,седан,чёрный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104182164-2081a777/
Hyundai Solaris II Рестайлинг,1350000,2020,14361,седан,чёрный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104733312-c20f6a82/
Hyundai Solaris II Рестайлинг,960000,2020,58100,седан,белый,1.4,100,Бензин,1200,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,9.8,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104846160-36bd58ae/
Hyundai Solaris II Рестайлинг,1450000,2020,10370,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104853823-1e8151ce/
Hyundai Solaris II Рестайлинг,1150000,2020,42000,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104119830-fddf6052/
Hyundai Solaris II Рестайлинг,1250000,2020,23500,седан,серый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,11.9,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104825023-4c8f0fb1/
Hyundai Solaris II,645000,2017,240000,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104868987-65b7d366/
Hyundai Solaris II,700000,2018,157000,седан,белый,1.4,100,Бензин,1200,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104868572-6373f4d6/
Hyundai Solaris II Рестайлинг,980000,2021,25000,седан,белый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104136663-1448699f/
Hyundai Solaris I Рестайлинг,660000,2014,103000,седан,оранжевый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,1,Оригинал,6.6,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104868803-60042c1e/
Hyundai Solaris I Рестайлинг,680000,2015,66000,седан,серебристый,1.4,107,Бензин,2675,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,6.3,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104756855-fb2765f7/
Hyundai Solaris II Рестайлинг,1100000,2020,13000,седан,чёрный,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,1.4,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103569806-2181ccbe/
Hyundai Solaris I,440000,2012,75000,хэтчбек 5 дв.,пурпурный,1.4,107,Бензин,2675,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,3.3,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103975192-6a15c414/
Hyundai Solaris I,525000,2011,102000,седан,серебристый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103801059-f9e0362e/
Hyundai Solaris I,420000,2013,97032,седан,фиолетовый,1.4,107,Бензин,2675,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,3.4,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103744512-8da214e8/
Hyundai Solaris II,897000,2019,59000,седан,серебристый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104145580-6662b256/
Hyundai Solaris II Рестайлинг,1200000,2021,17000,седан,серебристый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104747503-875fe919/
Hyundai Solaris I Рестайлинг,375000,2015,415348,седан,жёлтый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104867155-e346d708/
Hyundai Solaris II,970000,2019,77000,седан,коричневый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.7,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104865906-7ddd8ce4/
Hyundai Solaris I Рестайлинг,550000,2016,278000,седан,жёлтый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104865546-775e4598/
Hyundai Solaris I Рестайлинг,635000,2015,21000,седан,чёрный,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,6.5,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104733678-c5ee17ab/
Hyundai Solaris II,920000,2017,60000,седан,красный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104866190-279c3122/
Hyundai Solaris I Рестайлинг,395000,2016,88200,седан,белый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104755960-eee4468b/
Hyundai Solaris I Рестайлинг,800000,2015,38500,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,5.8,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104705738-f5b0b0ac/
Hyundai Solaris I Рестайлинг,645000,2015,95000,хэтчбек 5 дв.,чёрный,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,2,Оригинал,2.5,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104750023-695455ff/
Hyundai Solaris I,449000,2012,117704,седан,фиолетовый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104785265-0b7cf4ce/
Hyundai Solaris I Рестайлинг,685000,2015,69000,хэтчбек 5 дв.,оранжевый,1.4,107,Бензин,2675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104841460-7a832e48/
Hyundai Solaris I Рестайлинг,693000,2015,52000,седан,красный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104124087-e5f9a05c/
Hyundai Solaris II,530000,2017,250000,седан,белый,1.4,100,Бензин,1200,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103535215-7fae1472/
